Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score
39,104776.02191895692,3081.385083791877,8,9,23.491827020969946,5,15,20,27.93066837212982,11,Good,1804.9962651507728,24.517414823102683,208,Yes,1286.3152061180342,3158.3976379740466,705.9024936828346,Standard
44,60579.24737053812,3780.9243077566134,4,3,21.12508975024838,9,1,13,20.586998402893432,8,Standard,4154.515017307892,23.15913553243542,151,No,1805.4338696223986,6921.862883801171,4373.4072657698125,Standard
52,71875.97299782444,6371.896380376463,6,8,26.03351655863633,3,3,21,1.025863497635665,8,Bad,4814.527115247654,44.76016926573003,69,Yes,227.89122736102473,8189.763180165999,1501.7231412580572,Poor
18,131538.21300995175,4272.045674574392,9,6,20.42554396740462,9,19,20,24.564986976423533,0,Bad,4675.438400204623,21.320255461602528,331,Yes,630.8889321637956,7409.144612371809,1527.2563667729648,Standard
52,21173.952536841534,5860.030209507425,5,5,3.269508664925735,4,15,11,6.007984641539884,2,Bad,815.6418649649428,39.938818697496764,318,No,181.5595207093714,9175.827840298412,1936.064980011641,Standard
54,96493.6423342787,10828.873154190667,4,1,4.959147818880188,8,2,10,17.376635687133202,0,Good,70.9514999737526,21.334237952324106,301,No,814.7666516088676,8642.747603407084,4832.3933645226125,Good
64,97832.81741301398,10155.432364732327,8,4,21.280135636494382,6,23,22,13.999031098505615,5,Bad,2192.3417056107887,43.59330211765398,27,No,1823.1863471148897,9946.115140916101,421.9524801843821,Poor
31,71565.77092466305,8115.418724039813,9,3,10.349292527103767,1,29,6,12.595163470652299,11,Good,3644.4185383609333,47.38142259181245,116,No,1563.0463021237122,1826.1141257614554,4093.8205127566744,Standard
20,50813.6214240837,10510.264139636587,4,1,3.7079343871820383,0,22,16,26.691411603731925,2,Good,4887.276341674805,34.60529497503684,142,No,1445.8002008906383,3047.6180122670003,1707.7893823299323,Standard
18,50507.62497400164,9729.610084681117,3,5,15.606493277250589,1,1,17,13.12083874687844,13,Good,3917.111507860528,44.136254030368875,41,Yes,1066.055009725404,6362.2586743163,4247.340129927375,Standard
22,134882.25705589785,6004.34178432935,8,6,19.84696833484428,2,2,6,2.2603235271945223,0,Bad,2902.7466093351995,41.19231598550685,106,No,1766.9714846710458,7330.4718589158365,4958.778247522712,Standard
43,77463.16859177148,3611.1840965244237,5,2,12.177363603886622,1,25,23,28.399161816448576,5,Bad,131.76456114773694,43.86905876520402,74,Yes,898.8835964826567,5346.050545557092,1743.3370510587392,Poor
31,63015.617188592354,6899.110920098062,2,3,25.49474587567645,2,24,19,27.616056937188826,4,Good,4127.7034575367725,43.00325598577966,60,Yes,299.3713342012765,739.2836488661492,646.7818310617762,Poor
56,78341.0845980824,9230.403266549776,9,6,22.888200675442317,9,28,5,20.532980687447964,11,Bad,885.7251696460555,26.161036512161957,298,No,1675.1704462415585,8415.95226800382,721.8774899146413,Standard
44,107020.75218971698,6082.405786660726,3,4,12.315824277116846,8,4,10,14.036775843960749,11,Good,278.03257093395206,34.986770304643684,122,Yes,559.2766561034537,9608.74356021272,3793.70445474593,Standard
26,38948.353871817715,8501.10505273092,2,9,26.66566598289106,3,1,11,2.785784188305638,7,Bad,4251.794236771322,48.812425613791575,203,Yes,107.26708204889613,4055.1684382639473,724.6077616906827,Standard
32,78426.3985777859,2490.437976055958,1,5,23.055631446123204,8,18,15,23.722443557324286,13,Standard,2831.254339360035,30.30598833744475,11,No,252.07606133758276,2248.12481698846,1302.107842673183,Poor
32,96424.9682443503,9354.049731899737,8,4,22.673142876408672,2,23,18,2.2643374327208687,1,Bad,642.7579893022468,49.11461271911193,147,No,1218.1178323882964,193.13754962087538,1021.9917183103988,Poor
43,143315.8361306864,10033.49300887715,3,2,19.816541826760314,0,19,22,2.0580295468543697,7,Bad,1932.7133158704057,37.49485134301207,216,Yes,1214.163927842345,2372.9903609358526,1778.3928201549127,Standard
59,52828.6116698045,8921.797485695683,7,6,1.387248715010795,4,29,18,16.121515273181043,11,Bad,427.70833612781666,33.84834252997332,374,Yes,520.366342164069,6999.187748384223,371.8328757484374,Standard
30,66702.59722911193,11656.267669026838,1,2,24.68124423821423,9,1,10,4.803847205539206,4,Good,3190.05403463901,39.73272395078607,321,Yes,1454.3602958919582,9115.893876727305,4283.7124120362905,Standard
68,69316.6166899151,10179.846603336724,1,7,13.78542089771132,9,1,15,0.23190802021046952,7,Good,1412.136331713374,44.475175135330815,303,No,1547.2803107990687,935.1306643176582,4300.7315590049675,Standard
49,98719.96049383476,10982.484142703652,9,3,33.04873014539429,1,21,22,12.693402929873587,11,Standard,4330.470656826874,31.82624464552248,14,No,1841.0052522672365,5532.591871619299,2064.664492413449,Poor
56,66375.16689520021,11302.496376305304,8,9,28.81148221662498,3,23,11,4.116516948301978,9,Standard,1788.9801440984597,20.98862525343914,67,No,1169.8749973564738,6955.312485118324,3060.4378451173766,Poor
66,89356.55028896042,9914.15391467499,3,5,20.981611964064616,1,22,7,4.815462458420737,3,Standard,2473.169315099589,41.264188939112344,180,Yes,1558.8467282951458,2763.808211062686,3209.7578545215233,Standard
69,121632.74287985382,8579.71784106824,6,8,9.574187381855161,1,19,2,2.3073191620600397,14,Good,317.61698752987564,48.68500353492155,365,No,1506.1993595432675,5698.97039170302,3746.290576729644,Good
49,111700.12723458647,1560.0451042882876,3,6,7.926391371440664,2,17,1,6.152812611708298,3,Standard,1377.963083219849,38.749599508290146,242,No,515.6180969343858,7152.4842600577285,2603.4504377202556,Standard
21,78027.92404663612,6391.17040884281,4,8,12.57308448103667,4,24,5,21.464525393231682,9,Standard,3383.8363584529866,25.6524343563642,160,Yes,620.4518558753188,8377.192431353767,2551.68022720843,Standard
47,132348.10309764196,7497.204135534791,1,3,17.20331008172063,3,19,15,24.26781921653374,14,Bad,3681.3138388882007,27.447275965433313,10,Yes,956.9647915057428,4524.998508199809,3156.5188866410545,Poor
54,92558.23244720217,4692.317860703996,5,3,11.0662273413242,1,24,19,13.576009320879018,14,Standard,1214.1092750561684,47.29252155894123,124,Yes,38.07793505849699,7478.572189189606,3515.241978349388,Standard
40,90187.75913528762,4840.096692486457,1,5,18.507602843344415,9,20,23,15.19661447644253,3,Bad,2519.1004936035392,20.40686286813412,273,No,594.795546315447,3017.829717398497,1733.4518851462587,Standard
56,24444.409572090564,11592.173864956734,1,3,6.622594467448321,1,13,14,0.9796510378260781,13,Good,4087.6555260225255,36.46239996390253,241,No,947.7657466884759,2130.467467721586,1651.8523663440753,Standard
62,148270.087446431,10862.964084628831,7,8,34.242235636067,5,27,13,2.079487841139506,10,Good,1899.5508044477765,24.760329355818673,143,No,216.13859056228745,1873.1374609066743,1348.592020479546,Standard
32,35986.20510885147,10416.379557767894,6,8,4.669434868809791,6,14,1,7.7270317694855075,14,Bad,668.8563367839462,28.48293305651238,353,No,252.55177555025088,3588.727318257262,2744.2327765637424,Standard
60,50047.01861559406,5763.123917914161,2,2,32.68610074824865,9,11,19,16.316952621394424,5,Standard,2159.3519480623463,29.2094494847978,167,No,926.4734714746822,358.7968178884904,1800.7784477788618,Poor
46,26720.588841398505,1643.8347792936027,2,4,32.06165238769162,5,10,17,22.18653446204979,3,Good,3003.143327160156,26.578482432149826,57,No,1461.9300631718625,2829.918376652497,2701.5663385381595,Poor
53,103200.38568879878,2342.3335877849977,7,1,18.86225638186293,6,10,13,18.15009184014099,8,Bad,36.992640961897585,43.770561881184676,138,No,1667.4978618413663,6522.228244432282,2029.9238291346078,Standard
30,49211.153006448396,4778.061866284838,1,4,25.646949242426867,0,29,17,11.763835649603648,8,Good,1742.8375334036446,29.966275219362764,327,Yes,1092.627795009497,6479.190471601367,4183.670912763304,Standard
49,43401.35687145406,1665.3005864546083,2,4,15.825642131067985,5,6,1,3.549722190094146,2,Good,3037.1791044758234,30.36454973796614,353,No,949.4979750934623,735.5380649149124,365.65119872730367,Good
24,31512.22594902138,1680.0727101095802,8,9,22.4211756364429,2,11,0,23.423197046615684,6,Standard,4759.559750223351,33.59020441080377,17,No,768.5611369195104,2874.1561708062013,2861.052968023373,Standard
68,33430.164426122035,11124.334667245315,6,3,12.579581872318036,0,15,19,10.913581547971713,11,Good,2042.7436623783235,47.068858662212676,332,Yes,385.89798487521244,5695.576646779216,2878.1187529359886,Standard
39,96007.19105753653,8914.664272250067,2,2,11.239406672705142,7,4,1,22.08162043448369,4,Bad,814.8613273966315,40.64519096080049,273,Yes,293.12400562872944,3185.5213750310286,1918.5865526934992,Standard
45,109467.02256265741,4744.037895715603,7,9,20.659812729763466,3,1,8,15.389365257430255,14,Standard,2671.0954898342666,21.852491125033332,367,Yes,1583.7929033236162,4179.880241888734,2105.104472815716,Good
19,71659.26850037213,2892.768064810008,4,9,17.936408922255332,9,21,8,22.159861606854758,11,Bad,1428.7618054984018,21.177857631097222,376,Yes,930.0132644246723,7128.10757115764,4000.656804414643,Standard
59,82386.62060696952,6872.17503789831,2,1,20.704236551099356,7,15,15,27.218686843577157,8,Bad,1073.8969965739198,36.99167688731076,375,No,1580.6404909595094,92.66829456630043,1403.3685513016742,Standard
62,109175.80567778794,1556.1346889708268,6,6,10.746459763758782,9,22,10,27.63088548161406,1,Bad,2952.01629514031,46.611816851816236,334,No,1408.1660718012595,2763.9354408843055,4357.018957130815,Standard
23,22259.372724112352,11353.344310510513,9,8,13.476566281777838,3,29,22,16.053203400018102,2,Standard,4579.417671682029,29.697544280017734,3,Yes,387.79182876675765,1423.7224378501667,4481.716520673466,Poor
45,62006.98541913621,5855.558753583946,9,3,3.852530661382916,3,14,5,15.345250942969162,9,Good,4176.121021696429,27.433154867065053,243,Yes,1020.6145284224515,1276.0918276449174,3253.0965220109797,Standard
45,146502.70724914502,5724.517029991994,8,9,2.7773966572549944,9,10,11,7.970353965085117,4,Bad,911.4626943454623,42.44573135939237,108,No,888.0332608453614,9590.40216447247,3864.288568540492,Standard
61,95414.58986041085,5601.232879608713,3,2,9.617542408882553,3,28,2,28.07399494587874,11,Good,3829.397291749282,38.062740994094824,51,Yes,847.7470121813935,3765.6033156241774,3064.737641772442,Standard
61,53049.195386674124,2227.94746907153,3,6,3.524393217238556,5,5,11,13.737575015988627,4,Good,1149.3431718668462,36.950820270704156,370,Yes,1085.1420984076276,5270.8858490963985,2626.295568732958,Good
37,87824.90606270771,8202.383517814178,2,1,4.528340093581184,8,12,22,3.827737178621314,9,Bad,1453.5063034660961,24.479035974306235,350,No,1964.1638021508759,7338.218870696326,4833.388771251148,Standard
47,64544.95345571899,9196.538006097711,5,7,28.63956578339386,4,29,0,12.981147438796498,11,Good,4600.257534417444,25.27883955982957,174,Yes,1625.8011953414905,474.47474860050187,1413.274821137321,Standard
28,89191.84854741888,8599.316674677048,4,3,2.3217056985674365,9,18,8,3.8115975071401187,14,Standard,4555.2507535688555,28.453633277720726,116,No,1807.4248632607832,2410.2263855769834,770.7547332155607,Standard
45,36346.39653486435,2953.57267995864,7,7,23.404054993781255,7,9,19,15.075950527712251,13,Standard,843.1538227258118,26.20516804045811,183,Yes,59.27916635207509,8321.477873437125,1437.4268157125764,Poor
42,37252.904996506055,7577.821764373722,4,4,10.266963459723618,7,23,21,16.838265445686364,13,Good,320.9592796174071,49.14334235139308,361,No,280.6727335850119,8619.906131778811,3073.1280418972256,Standard
56,38660.50706512107,7479.587083808665,9,9,30.632553144076297,3,18,5,10.13267284480756,6,Good,1465.5905161847438,20.55833049068472,355,Yes,169.527320449127,3729.5092064080204,925.9171905057184,Standard
50,142176.5729504894,10618.313273384512,2,5,17.489737675634984,9,29,10,2.1495184269445398,12,Standard,2908.8752988888427,38.78169015287972,154,No,526.4620101305533,3748.6159965176826,4544.07021613157,Standard
18,115276.85938437443,5480.840412944293,6,3,11.389599617146075,8,4,2,28.305106068997173,13,Good,4384.458389081631,35.52796474626315,247,No,883.784983933301,7568.968771088818,2055.1220033269633,Good
44,41109.64630610171,5400.60240842406,7,8,18.599723813440775,8,24,3,23.20059340450289,7,Good,594.1869445024556,29.69753707695309,76,Yes,1284.106495311779,2950.7022674986915,4249.814391459218,Standard
69,44485.38088952818,7994.534116540949,4,6,13.98657264753914,4,26,9,25.16643241515363,7,Good,2074.792511012598,46.62766136311926,244,Yes,1001.6625325732041,1170.940811399981,1246.1827226440837,Standard
30,115007.83173321393,8147.262861744887,6,2,20.18623619877423,5,20,18,11.006051828586882,13,Good,1358.748933602628,40.10487732617847,81,Yes,1806.3678298262796,2575.3545024058344,1565.8417754137377,Standard
58,40301.29982298261,6427.494886920799,7,3,4.89411752309584,4,6,5,22.824930900583517,0,Bad,74.64483618008832,49.950630539696796,229,Yes,1879.7119177877275,3873.4473163577486,296.1169858624829,Standard
20,50492.96813352773,6152.123304469422,4,8,34.89767709562674,2,10,0,14.561186855075828,13,Good,3942.231303964992,25.05967877979456,72,Yes,327.0419023949178,522.0470959509827,1288.8384609278696,Standard
56,145235.08826665187,6688.5505416977685,8,7,15.468899841688396,7,13,7,6.0325046521813785,0,Standard,4066.421065838386,22.63603507603486,218,No,1705.82584052957,4786.8025420017475,2451.569094816507,Standard
23,53189.84821469614,10540.975644784774,9,6,12.839841750050535,8,22,7,3.7327013072163986,2,Bad,1106.145308876582,24.18191802399032,399,No,963.444408026602,7400.075127727784,4730.684588616211,Standard
25,106012.20554824908,6342.252463166055,1,1,25.147134842753005,3,20,24,10.351526079661706,0,Bad,756.20125020184,28.07872902753789,243,No,906.6589426347687,5137.451444804616,1944.514869457491,Poor
44,147222.06736206895,11369.283815683137,7,9,13.372579820841304,8,15,5,4.1265633442541905,0,Standard,722.8042681109858,32.50360974703868,367,No,1569.8786969691364,718.9534051450697,3198.7193974167294,Good
26,68658.57972817305,6792.039517761424,9,3,29.33132637097776,8,17,16,29.94806928612206,9,Good,2319.735948821437,45.87809855005829,314,Yes,186.28101808975316,4401.4963134595855,2138.5505873439397,Standard
54,22277.07881206809,11466.60727839936,5,5,16.44520462825446,6,20,18,1.4756697069606617,7,Bad,1232.477937178849,28.507752989866596,78,No,1764.986254838293,7089.0460804283275,233.95925383970618,Poor
50,51739.147754908656,10244.734969625295,2,7,25.464986051024788,7,22,0,13.234307981072297,0,Bad,2556.778212442505,47.45729930083047,158,No,1341.7267090952294,580.9665399018993,2517.6631294835133,Poor
68,128014.0348744217,5305.528887466206,6,7,4.653409359024143,2,22,14,13.562805671711525,8,Good,1924.2586857591987,33.8872306521415,48,No,1750.5232153159957,598.4718972688852,329.5682335196043,Standard
59,132399.14867415477,10568.23492361447,7,3,29.768052308873802,4,3,12,9.018957857450266,1,Good,1054.4515245049563,39.41210055616948,312,Yes,1988.9551554152456,3706.0140318098265,4418.49962298768,Standard
61,119907.51738809286,2655.6644841117095,2,4,26.014411550455733,2,0,20,17.14054697120836,8,Standard,3755.958947786571,27.932231421678523,298,Yes,1036.0089047145066,1949.639641237091,3765.18480975457,Standard
41,34704.2764799545,11212.995341101652,2,7,8.198370467706834,6,21,2,4.499310724546341,13,Bad,751.8194516791137,24.680414480706137,24,No,186.52439581785796,9347.807913084203,1893.257356261831,Poor
32,123416.34832053242,8132.256908370362,1,8,5.9397243313567465,5,28,1,23.51737141761701,6,Good,3994.511574102186,46.08370821974148,110,Yes,333.047725861773,5813.436037397431,3201.093330956449,Standard
49,139428.11360915555,2071.1028594842674,4,2,11.753939856671229,2,14,2,9.973431547429149,8,Good,2807.231918451461,23.285185415604918,52,No,647.2364851086198,2873.253994058962,560.1407765666605,Standard
49,98079.2405310107,8264.695598333521,7,9,34.18639992508475,8,13,8,17.740277693959253,2,Standard,4160.1857133822205,43.22063917301068,290,Yes,207.1058842694191,7047.767291149508,3512.7749348132543,Standard
41,142313.79632394842,11729.60036851994,9,7,9.732273535279994,0,18,15,21.46917708200878,0,Bad,23.795200349525093,37.42952918230573,259,Yes,1630.6836522755398,3749.290513593289,4113.6620449573475,Standard
58,127489.05488254406,2232.9068734536036,3,8,16.50832510418553,9,26,23,26.671263530704834,0,Good,3745.9425951774147,45.83413345036547,324,Yes,593.735702065537,1321.1564437901002,4108.728242691172,Standard
69,106706.29720881795,7324.220952690906,7,6,2.0206876743894346,2,4,12,25.073623093566002,10,Standard,257.5779662555766,41.53455236294531,139,No,1951.7723760397305,2372.322298435804,1421.387738453279,Standard
66,95034.08077252726,9351.84067247341,7,6,14.505736005251906,9,3,18,18.24927084310679,14,Bad,4750.493595189104,28.449923063346255,397,Yes,1405.1828638637114,6427.472844593757,1318.730976384133,Standard
66,65314.57674145616,10007.715160345078,7,9,20.42488052472549,6,12,17,11.651795411516607,9,Bad,3513.697441952675,37.23282791771828,306,No,346.86074051111524,518.7610599699166,2606.988439513392,Standard
69,40707.36788156467,5845.188385868356,2,4,33.40623682527081,2,17,20,15.096140102248919,5,Bad,1600.86145310679,20.39220858816342,338,Yes,952.0852938878805,2726.8904004806373,4838.860809649242,Poor
